Date,PY_Crypto_Market_Index_Rebalanced,CoinsInIndex
2021-07-31,-0.021379705496352458,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-01,-0.007654122095124769,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-02,-0.027683970693459726,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-03,0.04733695138873782,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-04,0.024927176996826766,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-05,0.03503992039400016,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-06,0.05515177606423378,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-07,-0.027810451679421713,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-08,0.051558086692620325,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-09,-0.0040178337109641835,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-10,0.013933832399096121,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-11,-0.02596785033466776,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-12,0.07728908425808574,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-13,-0.005327479322279841,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-14,0.007178861595851487,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-15,-0.02739678427239258,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-16,-0.0368982305124361,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-17,0.006251745326847227,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-18,0.049075378688040405,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-19,0.04427337338222906,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-20,-0.01250017861797085,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-21,0.009741089787533665,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-22,0.01547505019038101,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-23,-0.044911995525140094,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-24,0.023646644310674737,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-25,-0.04444795685624847,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-26,0.05108329365822976,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-27,-0.007979235181133078,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-28,-0.003144687367342019,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-29,-0.0271118685289157,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-30,0.022858767783821655,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-08-31,0.05071992417157272,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-01,0.0033910418323195965,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-02,0.019319720665046992,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-03,-0.0056362554257532475,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-04,0.030048010179396945,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-05,0.0076708711516709415,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-06,-0.12663181006665758,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-07,-0.006266639115701206,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-08,0.0015345135487621904,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-09,-0.03943033828922374,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-10,0.014038969058196328,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-11,0.025024306482513824,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-12,-0.03008897155281841,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-13,0.04121512144942255,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-14,0.028952281535664114,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-15,-0.011516987400217211,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-16,-0.022773383310889333,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-17,0.01660831172885991,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-18,-0.022701393257837155,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-19,-0.10250072413045014,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-20,-0.05160324210800155,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-21,0.08252763317877924,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-22,0.024709898565404523,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-23,-0.052936353089507115,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-24,-0.003532494332903418,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-25,0.01485565317831878,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-26,-0.026924001945394706,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-27,-0.029940724096830306,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-28,0.018041151788026982,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-29,0.046390452610826846,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-09-30,0.08873126484981209,bitcoin;litecoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;polkadot-new;uniswap
2021-10-01,-5.032576658828243e-4,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-02,0.00840454884648093,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-03,0.005543063673140882,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-04,0.036826991736080686,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-05,0.03963340663171662,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-06,-0.01310360647657774,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-07,-8.847740318251785e-4,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-08,0.01638132876173373,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-09,-0.018358802603592874,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-10,0.031832670107979764,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-11,-0.016487794906425147,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-12,0.02575373173813175,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-13,0.009924387635902988,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-14,0.042623251215747227,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-15,-0.013080786370553094,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-16,0.0051729935871688065,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-17,-0.002701965820412558,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-18,0.030969428311088464,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-19,0.0350191535349022,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-20,-0.04326660275362628,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-21,-0.013011530217978854,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-22,0.02066381808188121,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-23,-0.009220663544482801,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-24,0.024418687074229836,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-25,-0.031017113509472585,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-26,-0.04509636832322693,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-27,0.05142471160706858,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-28,0.021688661450467932,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-29,-0.011891666754019604,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-30,-0.0027107516021351863,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-10-31,9.508054668382058e-4,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-01,0.03619870804100559,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-02,0.004878477276419235,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-03,-0.020866626600810026,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-04,-0.0037108374346120692,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-05,0.006503325907389809,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-06,0.020030981420659705,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-07,0.047112741966504036,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-08,-0.005652927218679558,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-09,-0.030866163451129136,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-10,0.01350272128216249,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-11,-0.009394740285947443,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-12,0.003317512513859863,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-13,0.005595564929203633,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-14,-0.023414579780103483,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-15,-0.06145183297286946,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-16,0.004965407849105578,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-17,-0.05599117294105597,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-18,0.03520120214605257,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-19,0.02435975446866452,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-20,-0.02210883172753594,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-21,-0.03932375470023505,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-22,0.028459291748882908,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-23,-0.021938042160303116,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-24,0.010215253476844568,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-25,-0.05836039076931163,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-26,0.017220924460468544,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-27,0.0355752216412176,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-28,0.017643983061825224,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-29,-5.789918527162531e-4,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-11-30,0.001724731158798864,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-01,-0.007615910808978172,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-02,-0.05432129079992289,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-03,-0.06469660202073056,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-04,-0.0013743877775013297,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-05,0.02411264265772131,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-06,-0.0037627252433129693,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-07,0.007590847788033919,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-08,-0.054807027887795366,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-09,-0.025595478382105283,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-10,0.04579787164611131,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-11,0.010927412739161894,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-12,-0.07001315681111009,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-13,0.004578301778420104,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-14,0.0523696487195412,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-15,-0.021066123050346934,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-16,-0.027689129782052062,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-17,0.019068028665825385,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-18,-0.002300284856915576,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-19,0.004999911210566781,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-20,0.03553000448827551,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-21,-0.004064155972888837,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-22,0.041451805900023335,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-23,-0.007195574593804397,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-24,0.0014715619539206928,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-25,0.0026895016156274097,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-26,-1.4197167369952134e-4,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-27,-0.059092512281918017,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-28,-0.026696384682993495,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-29,0.015260764010507265,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-30,-0.017604250245487722,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2021-12-31,0.022964707270979982,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;hex;solana;polkadot-new
2022-01-01,-0.0019806847734706082,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-02,-0.01648362299781153,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-03,-0.006819872759067968,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-04,-0.058290280950975604,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-05,-0.012375035048000615,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-06,-0.04571115481718823,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-07,-0.006624120033087029,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-08,0.009141410142472689,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-09,-0.014428294068451248,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-10,0.032405309779154574,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-11,0.03639416259354499,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-12,-0.029675853942073508,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-13,0.01650220041155798,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-14,0.004683933211301596,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-15,0.0018750028137288304,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-16,-0.027336627071803364,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-17,-0.0060708010524303975,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-18,-0.018462523165683722,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-19,-0.029149039892445567,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-20,-0.12065965922721399,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-21,-0.04982437030962965,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-22,0.04296312235322148,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-23,-0.013105789004603893,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-24,0.009170700282278592,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-25,-0.0023995971633219777,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-26,-0.002339758585517569,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-27,0.020307689482224056,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-28,0.011934748108010885,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-29,-0.006928966795984153,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-30,0.019732284546213324,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-01-31,0.01822897325285383,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-01,-0.043048950028784706,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-02,0.0048465913286703825,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-03,0.09682421493567239,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-04,0.006365207206835975,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-05,0.020866768602202056,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-06,0.03525870275778154,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-07,-0.0037625340605663402,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-08,0.013333464952225472,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
2022-02-09,-0.028681754106006443,bitcoin;xrp;dogecoin;tether;ethereum;bnb;cardano;usd-coin;terra-luna;hex;solana;shiba-inu;polkadot-new
